video_id,title,description,upload_date,view_count,duration,video_url,podcast_name,like_count,comment_count,favorite_count,tags,thumbnail_url,published_at
HdymRoXsIm0,Why You Should Resist Institutions for the Sake of Your Children | The Mindvalley Podcast | Ep #53,"Discover the mind-expanding insights of Dr. Shefali Tsabary, Oprah's favorite parenting expert and bestselling author, as she dives deep into a transformative discussion with Vishen Lakhiani. This episode is a journey into breaking societal norms, challenging cultural conditioning, and uncovering the depths of conscious parenting. Here’s what’s in store:

[0:04:00] Escaping “The Matrix” of Culture
Dr. Shefali explains why cultural norms often lead us astray and how to awaken to a more conscious path.

[0:10:00] The Cost of Social Media and AI on Humanity
How technology and algorithms are re-shaping our beliefs and reinforcing dangerous divisions.

[0:22:00] Facing America’s Shadow: A Candid Take on Reparations
Dr. Shefali’s profound views on the unhealed wounds of America and what true reparative justice would look like.

[0:33:00] Raising Unshackled Children: A Guide to Conscious Parenting
Why identity labels harm our children and how to nurture self-belonging beyond religion and nationalism.

[0:37:00] Can Consciousness Rise Within 50 Years?
Vishen challenges Dr. Shefali with his hopeful vision of rapid social progress. Will humanity evolve?

[0:48:00] AI’s Hidden Danger: Are We Just Chasing Perfection?
Dr. Shefali warns of AI’s potential to perpetuate unconscious drives for power and perfection, which may harm humanity.

[0:50:00] Should Parents Pass Down Their Religion?
A provocative exploration of religious influence and Dr. Shefali’s surprising stance on breaking free from inherited beliefs.

Join my personal newsletter to get exclusive lessons on growth, performance, and transformation. Each week, you’ll receive powerful tools and ideas to elevate your mind and redesign your life - https://start.mindvalley.com/EHYqZX3A

Join us for this candid and thought-provoking conversation on conscious evolution, unlearning harmful programming, and embracing a new vision for humanity!

Enjoyed this podcast? Leverage the latest techniques from the world's best entrepreneurs, biohackers, and modern masters... join Mindvalley for free 👉 https://go.mindvalley.com/aESXjCBH

The Mindvalley Podcast can be accessed on all podcast platforms. Simply tune in to your preferred podcast channel to watch the show 👉 https://open.spotify.com/show/33x8LqNwzBthoVa3im6NdO",20241027,9044,PT51M2S,https://www.youtube.com/watch?v=HdymRoXsIm0,Mindvalley – Vishen Lakhiani,229,35,0,"vishen lakhiani, the mindvalley podcast, podcast, Dr. Shefali, self improvement, oprah winfrey, dr shefali podcast, dr shefali, dr. shefali interview, parenting styles, permissive parenting, authoritative parenting, parenting tips, positive parenting, jay shetty, full episodes, children, parenting mistakes, child development, how to raise a child, child psychologist, child brain, raj shamani, child brain development, the parenting map, the parenting map book",https://i.ytimg.com/vi/HdymRoXsIm0/hqdefault.jpg,2024-10-27T12:00:18Z
HgjItyGiT1s,Turn Fights into Meaningful Conversations in Relationship | Austin Mao,"Join my personal newsletter to get exclusive lessons on growth, performance, and transformation. Each week, you’ll receive powerful tools and ideas to elevate your mind and redesign your life - https://start.mindvalley.com/EHYqZX3A 

This clip reveals a game-changing approach to handling conflict and creating deeper intimacy in relationships. 

Learn about the ""You, Me"" technique—a simple but powerful exercise that helps couples connect on a deeper level, even during tense moments. Instead of getting lost in arguments, this technique helps you tap into the emotional experience beneath the words, fostering empathy and mutual understanding. It’s not just about resolving the conflict—it's about turning challenges into opportunities for genuine connection.

For more insights on transforming relationships, don’t miss The Full Mindvalley Podcast featuring Austin Mao 👉 https://youtu.be/6hcMbZYMRYg

#UltraPresence #MindfulLiving #DeepConnection",20241024,862,PT3M47S,https://www.youtube.com/watch?v=HgjItyGiT1s,Mindvalley – Vishen Lakhiani,34,3,0,"vishen lakhiani, Austin Mao, Podcast, mindfulness, personal development, personal growth, self awareness, self growth, conscious mind training, mindset mentor, inner potential, dalai lama, the mindvalley show with vishen, the mindvalley show, the mindvalley podcast, Ultra presence, How to be present, Mindfulness in relationships, Overcoming distractions, Power of presence, Becoming fully present, Mindfulness and attention, Spiritual transformation, Spiritual awareness",https://i.ytimg.com/vi/HgjItyGiT1s/hqdefault.jpg,2024-10-24T11:35:30Z
GYOjig2oLWw,Dalai Lama's Powerful Lesson on Human Connection You Need to Hear | Austin Mao,"Join my personal newsletter to get exclusive lessons on growth, performance, and transformation. Each week, you’ll receive powerful tools and ideas to elevate your mind and redesign your life - https://start.mindvalley.com/EHYqZX3A 

In this insightful clip, the conversation dives deep into the challenges of modern-day distraction and the art of true presence. 

We live in a world where our phones are the first thing we touch in the morning and the last at night. But what impact does this have on our ability to connect with others? 

The discussion moves from personal experiences of being addicted to distraction to a powerful story about the Dalai Lama and his approach to being fully present. 

For more transformative conversations, check out The Full Mindvalley Podcast featuring Austin Mao 👉 https://youtu.be/6hcMbZYMRYg

#UltraPresence #MindfulLiving #DeepConnection",20241022,910,PT2M44S,https://www.youtube.com/watch?v=GYOjig2oLWw,Mindvalley – Vishen Lakhiani,61,4,0,"vishen lakhiani, Austin Mao, Podcast, mindfulness, personal development, personal growth, self awareness, self growth, conscious mind training, mindset mentor, inner potential, dalai lama, the mindvalley show with vishen, the mindvalley show, the mindvalley podcast, Ultra presence, How to be present, Mindfulness in relationships, Overcoming distractions, Power of presence, Becoming fully present, Mindfulness and attention, Spiritual transformation, Spiritual awareness",https://i.ytimg.com/vi/GYOjig2oLWw/hqdefault.jpg,2024-10-22T10:00:15Z
_xbYtUWmT04,The Spiritual Path That Led Big Sean to Fame and Success | The Mindvalley Podcast | Ep #52,"Big Sean, the multi-platinum recording artist, and Feng Shui master Marie Diamond come together in this fascinating conversation about spirituality, manifestation, and clearing energy blocks to align with success. From his journey in the music industry to his spiritual awakening, Big Sean opens up about lessons in overcoming anxiety, manifesting his dreams, and becoming a father. Marie Diamond shares how Feng Shui can transform lives and even influenced iconic moments like Steven Spielberg winning an Oscar. Tune in to hear profound insights on balancing fame, fatherhood, and personal growth.

Join Feng Shui Master Marie Diamond to discover the easy way to optimize positive energy in your living spaces 👉 https://go.mindvalley.com/GqE5dbo9

Key Highlights:
[00:01:30] Overcoming Depression Through Spiritual Armor – Big Sean shares how spirituality became his shield, protecting him from the pressures of life.
[00:09:00] Kanye West Signs Big Sean at 18: Dream vs. Anxiety – The emotional rollercoaster of being signed by Kanye and the unexpected lessons in patience.
[00:16:30] Breaking Free from Addiction in the Entertainment Industry – Big Sean talks about the temptation of alcohol and drugs and finding a higher purpose.
[00:36:30] Marie Diamond’s Feng Shui Impact on Big Sean’s Career – How a simple Feng Shui consultation with Marie Diamond helped Big Sean clear his energy and reignite his career.
[00:40:30] Star Wars and Dragon Ball Z: Energetic Symbols in Big Sean’s Life – Discover how pop culture icons influenced Big Sean’s understanding of energy and spirituality.
[01:03:30] Helping Steven Spielberg Win His Fourth Oscar – Marie Diamond reveals how Feng Shui principles helped one of the most iconic directors of our time.
[01:09:30] Manifesting Wealth and Success through Energy Work – Big Sean and Marie Diamond dive into the process of aligning your energy to manifest what you truly desire.

Join my personal newsletter to get exclusive lessons on growth, performance, and transformation. Each week, you’ll receive powerful tools and ideas to elevate your mind and redesign your life - https://start.mindvalley.com/EHYqZX3A

The Mindvalley Podcast can be accessed on all podcast platforms. Simply tune in to your preferred podcast channel to watch the show 👉 https://open.spotify.com/show/33x8LqNwzBthoVa3im6NdO

Thank you for listening to the Mindvalley Podcast with Shawn Wells and Barton Scott. Download your free supplement guide 👉 https://go.mindvalley.com/9tYU9KnF",20241020,3505,PT1H12M3S,https://www.youtube.com/watch?v=_xbYtUWmT04,Mindvalley – Vishen Lakhiani,102,14,0,"mindvalley, mindvalley podcast, vishen lakhiani, megan pormer, big sean, big sean (musical artist), podcast, joe rogan, hip hop, hall of fame, detroit lions, detroit tigers, detroit lions podcast, conscious wealth, marie diamond, marie diamond feng shui, inspiration, personal development, feng shui, abundance mindset, marie diamond feng shui tips, lions rumors, diddy, kanye west big sean, kanye west, diddy big sean, p diddy, kendrick lamar, fox news, eminem",https://i.ytimg.com/vi/_xbYtUWmT04/hqdefault.jpg,2024-10-20T11:30:05Z
Kk9zOZ_o0Ms,Why Women Are Even More Important After Menopause,"What if menopause unlocked a hidden superpower?

The Grandmother Hypothesis suggests that when women stop focusing on reproduction, their brains shift—fear and people-pleasing fade, while empathy and leadership take center stage. 🧠✨

Back in the hunter-gatherer days, grandmothers held families and cultures together. Their role wasn’t just caregiving—it was survival. This powerful brain rewiring made them the original culture carriers.

If this resonates and you want to learn more, you're in luck! 🎉 Join us at our free seminar with @DrMindyPelz  and discover the fascinating science behind how our biology shapes behavior 👉 https://go.mindvalley.com/kp8SahS-

#Holobody",20241018,1158,PT1M,https://www.youtube.com/watch?v=Kk9zOZ_o0Ms,Mindvalley – Vishen Lakhiani,57,2,0,"Fasting Benefits, Natural Healing, Dr. Mindy Pelts, Health Transformation, Autophagy, Hormone Balance, Timed Eating, Healing Through Fasting, Health Rejuvenation, Stress Management, Longevity Tips, Detoxification, Skin Health, Intermittent Fasting, Self-Healing, Mindvalley Show, Fasting for Beginners, Alternative Medicine, Immune System Boost, Holistic Health, Cellular Repair, Anti-Aging, Fasting for Weight Loss, Healing Naturally, Mindful Eating, Science of Fasting",https://i.ytimg.com/vi/Kk9zOZ_o0Ms/hqdefault.jpg,2024-10-18T19:28:26Z
JmHeqOdcQsQ,Why Most Antidepressants Don't Work,"Join my personal newsletter to get exclusive lessons on growth, performance, and transformation. Each week, you’ll receive powerful tools and ideas to elevate your mind and redesign your life - https://start.mindvalley.com/EHYqZX3A 

We’ve been told for decades that antidepressants work by boosting serotonin, right? 🤔 But the truth is, that’s only a fraction of the picture. Depression affects all neurotransmitters—dopamine, GABA, norepinephrine, and more—not just serotonin. Studies even show that antidepressants may barely work and can cause more harm than good long-term. 😳

That’s where Mindvalley States comes in. 🌿 This new line of supplements targets all neurotransmitters, and it’s paired with an app designed to help you master your emotional state. Mood is more than biochemistry—it’s about control. Ready to take yours back?

Design your mood, own your day, rediscover peak performance with Mindvalley States 👉 https://go.mindvalley.com/POuhFCKy

Want to learn more about how States can transform your day? Click the link to watch the full episode where we break it all down 👉 https://youtu.be/np95FJV-R9o

#MindvalleyStates",20241016,532,PT1M59S,https://www.youtube.com/watch?v=JmHeqOdcQsQ,Mindvalley – Vishen Lakhiani,23,3,0,"Antidepressants, Serotonin theory, Neurotransmitter balance, SSRI flaws, Depression supplements, Mood enhancement, Acetylcholine, Norepinephrine, GABA health, Dopamine boost, Mindvalley States, Mood supplements, Biohacking mood, Sean Wells, Natural depression remedies, Mental health supplements, Mood control, Biochemistry and mood, Personalized supplements, Neurotransmitter boost, Mood optimization, Natural mental health, Supplements for mood",https://i.ytimg.com/vi/JmHeqOdcQsQ/hqdefault.jpg,2024-10-16T10:00:20Z
0nvMBG9rZyc,Could Your Food Be Making You Sick?,"When did food become our enemy? 🍽️ More and more, people are walking in with dozens of symptoms. The environment is changing—and it's taking a toll on our health. So, what happens if we remove food, even just for a day or two? Simple: the body starts to heal. 🌱 Could fasting be the reset button we all need?

Want to dive deeper? Listen more to @DrMindyPelz  at our upcoming free seminar. Comment below 'Holobody', and we'll inbox you the invite! 

Learn more from Dr. Mindy Pelz on our upcoming FREE Seminar.

Follow the link to sign up for this FREE event 👉 https://go.mindvalley.com/xCeaZqaY

#HealingJourney #HealthReset",20241015,850,PT49S,https://www.youtube.com/watch?v=0nvMBG9rZyc,Mindvalley – Vishen Lakhiani,42,2,0,"Fasting Benefits, Natural Healing, Dr. Mindy Pelts, Health Transformation, Autophagy, Hormone Balance, Timed Eating, Healing Through Fasting, Health Rejuvenation, Stress Management, Longevity Tips, Detoxification, Skin Health, Intermittent Fasting, Self-Healing, Mindvalley Show, Fasting for Beginners, Alternative Medicine, Immune System Boost, Holistic Health, Cellular Repair, Anti-Aging, Fasting for Weight Loss, Healing Naturally, Mindful Eating, Science of Fasting",https://i.ytimg.com/vi/0nvMBG9rZyc/hqdefault.jpg,2024-10-15T14:04:38Z
FjrJ2DJN_pA,"MrBeast: If You Want To Be Liked, Don't Help People & I Lost Tens Of Millions On Beast Games!","MrBeast is the world’s most successful YouTuber, media personality and businessman. He is also the host of Beast Games, the largest reality competition show where 1,000 people compete for the biggest cash prize in entertainment history: $10 million.

00:00 Intro  
02:42 What Made MrBeast the Way He Is?  
05:26 The Influence of MrBeast’s Parents  
10:05 How Was MrBeast Doing at 10 Years Old?  
10:24 Why Did MrBeast Want to Do YouTube?  
15:05 Jimmy’s Illness  
18:15 Is MrBeast Neurodivergent?  
18:56 Core Components That Made MrBeast Successful  
20:26 MrBeast’s Handbook  
21:31 Extreme Ambition  
24:16 Characteristics Needed to Be Successful   
27:04 The Single Worst Trait in an Employee  
28:48 Do You Get Frustrated When People Can't Match Your Obsession?  
29:41 MrBeast’s Thoughts on Hiring  
32:56 Dealing With Negativity  
37:28 Has Negativity Ever Gotten to MrBeast?  
43:33 Workaholism  
47:04 How Is MrBeast Feeling Right Now?  
47:36 Ads  
48:45 MrBeast’s Mental Health  
52:06 Is MrBeast Happy?  
55:32 Has MrBeast Ever Wanted to Stop YouTube?  
58:01 MrBeast’s Love Life  
1:00:28 Will MrBeast Have Kids?  
1:01:23 How Big Are MrBeast’s Businesses?  
1:02:49 When Is Enough, Enough?  
1:03:44 Does MrBeast Struggle With Focus?  
1:04:29 MrBeast and Ethical Sourcing for Feastables  
1:08:20 Why Does MrBeast Care So Much?  
1:08:41 Would MrBeast Sell Feastables or His YouTube Channel?  
1:11:14 MrBeast’s Advice and Focus on Details  
1:13:28 Obsession With Details  
1:17:17 Constantly Fighting to Raise Standards  
1:18:26 Does MrBeast Worry About Views?  
1:21:05 How Experimentation Helps MrBeast  
1:22:37 Ads  
1:24:36 Beast Games  
1:28:34 Giving Away So Much Money  
1:31:48 How Successful Was Beast Games?  
1:32:55 Where Will MrBeast Be in 10 Years?  
1:34:43 What Would MrBeast Say to His Younger Self?  
1:35:45 What Would MrBeast Have Told His Mom When Younger?  
1:39:50 The Guest’s Last Question  

Follow MrBeast: 
Instagram - https://bit.ly/3Qob9dx 
MrBeast YouTube - https://bit.ly/3D9YaZU 
Beast Philanthropy - https://bit.ly/3D6HJxt  
Beast Games - https://amzn.to/3EJJ26a 

You can purchase the The Diary Of A CEO Conversation Cards: Second Edition, here: https://g2ul0.app.link/f31dsUttKKb 

Follow me:
https://g2ul0.app.link/gnGqL4IsKKb

Get access to exclusive Diary of a CEO content: https://www.youtube.com/channel/UCGq-a57w-aPwyi3pW7XLiHw/join

Sponsors:
Vanta - https://vanta.com/steven 
PerfectTed - https://www.perfectted.com with code STEVEN40 for 40% off
WHOOP - https://JOIN.WHOOP.COM/CEO",20250220,1163203,PT1H43M15S,https://www.youtube.com/watch?v=FjrJ2DJN_pA,Steven Bartlett – Diary of a CEO,41194,4605,0,"The Diary Of A CEO, steven bartlett steve bartlett, podcast, the diary of a CEO podcast, life lessons, CEO",https://i.ytimg.com/vi/FjrJ2DJN_pA/hqdefault.jpg,2025-02-20T08:00:19Z
9gk3mNJs2FY,The Sex Psychologist: We're Not Having Enough Sex! Fat Makes You Attractive! Dr Bill Von Hippel,"Are we fighting against our own biology? Dr Bill von Hippel reveals how evolutionary psychology impacts love, success, and happiness.  

Dr Bill von Hippel is a renowned social psychologist, evolutionary specialist. In this conversation, Dr Bill and Steven discuss topics such as, why high-achieving women struggle to find love, the top trait that makes you more attractive, the link between your wealth and social skills, and the future impact of falling birth rates.  

00:00 Intro
02:21 What Does Dr. Von Hippel Do?
05:35 What Are We Getting Wrong as a Species?
09:01 Were Our Ancestors Happier Than Us?
12:45 Are We Forgetting to Be Grateful?
15:10 What Is the Price We Pay for Living in Cities?
17:07 Does Money Make You Happy?
18:03 What Is the Perfect Combination to Achieve Happiness?
20:56 How to Be Attractive
23:08 Why Is Humor an Attractive Trait?
24:11 Do Nice Guys Finish Last?
24:55 What Makes a Woman Attractive?
26:10 Is Attraction an Evolutionary or Social Construct?
27:22 Do Men Care If Women Are Rich?
29:09 Evolution and Homosexuality
31:40 The Economic Mismatch in Finding a Partner
34:52 What Tinder Tells Us About Matchmaking
37:06 What Are Dating Apps Like for Women?
39:59 What Is Pornography Doing to Us?
43:19 Are Populations Declining?
46:24 Are We at Risk of Extinction Due to Lack of Sex?
46:56 How Bill Would Encourage People to Have Children Again
49:11 Robots Raising Our Kids
53:27 Marriage and Happiness
56:33 Ads
57:28 Is There an Evolutionary Basis for ADHD and Neurodivergence?
59:57 Will There Be Less Neurodivergence With AI Development?
1:00:17 Will We Merge With Technology?
1:01:19 What Is the Evolutionary Basis for Depression and Anxiety?
1:02:53 Religion and Its Effect on Happiness
1:05:56 Why Do We Want to Believe in Something?
1:06:58 What Is the Meaning of Life?
1:10:07 How We Band Together in Tough Times Against Others
1:11:54 What Bill Knows About Power in Evolutionary Terms
1:12:53 What Is Powerful Body Language?
1:14:29 What Designer Brands Say About You
1:15:18 What Bill Learned About the Hadza Tribe and Living a Happy Life
1:17:06 Who Needs Each Other More, Men or Women?
1:19:06 Are We Meant to Be Monogamous?
1:20:22 Is Cheating Natural?
1:26:12 Ads
1:28:12 What's the Problem With Money?
1:30:53 The Benefits of Doing These 5 Things
1:34:04 What Is the Cost?
1:38:38 New Findings on Exercise and Unhealthy Habits
1:43:45 Do We All Need the Same Amount of Sleep?
1:48:44 Coffee's Impact on Our Bodies
1:49:12 How Can We Be More Social?
1:51:43 How Would You Save Humanity?

Follow Dr Bill: 
Instagram - https://g2ul0.app.link/aLJcqJMR0Qb 
Twitter - https://x.com/BillvonHippel 

You can pre-order Dr Bill’s book, ‘The Social Paradox: Autonomy, Connection, and Why We Need Both to Find Happiness’, here: https://g2ul0.app.link/pRZgxqRR0Qb 

Research document:
https://stevenbartlett.com/wp-content/uploads/2025/02/DOAC-Bill-Von-Hippel-Independent-research-further-reading.pdf

My new book! 'The 33 Laws Of Business & Life' is out now - https://g2ul0.app.link/DOACBook 

You can purchase the The Diary Of A CEO Conversation Cards: Second Edition, here: https://g2ul0.app.link/f31dsUttKKb 

Follow me:
https://g2ul0.app.link/gnGqL4IsKKb

Sponsors:
Shopify - https://shopify.com/bartlett 
WHOOP - https://JOIN.WHOOP.COM/CEO   
PerfectTed - https://www.perfectted.com with code STEVEN40 for 40% off""",20250217,392055,PT1H58M12S,https://www.youtube.com/watch?v=9gk3mNJs2FY,Steven Bartlett – Diary of a CEO,8594,1890,0,"The Diary Of A CEO, steven bartlett steve bartlett, podcast, the diary of a CEO podcast, life lessons, CEO",https://i.ytimg.com/vi/9gk3mNJs2FY/hqdefault.jpg,2025-02-17T08:00:14Z
Kl-I7sUcAOY,The Man That Makes Millionaires: Turn $0 to $10k With This Step By Step Formula! Alex Hormozi,"Alex Hormozi is an Iranian-American entrepreneur, investor, philanthropist and founder of Acquisition.com. He is the author of books such as ‘$100M Leads: How to Get Strangers To Want To Buy Your Stuff’ and $100M Offers: How To Make Offers So Good People Feel Stupid Saying No’.

00:00 Intro  
02:19 What Would You Say to the Millions of Entrepreneurs That Follow You?  
03:23 What Entrepreneurs Really Need  
12:09 Is There a Framework for Knowing When to Quit?  
16:10 Fear vs. Logic: How to Think Rationally  
19:13 Your Decisions Are Driven by Self-Awareness  
23:41 What to Do When You Quit Your Job: The 4 P's  
24:47 Pain as a Driver  
27:35 Mercenaries and Missionaries in Business  
32:36 Just One P Will Make You Succeed!  
35:53 What's the Cheat Code to Win at the Game of Attention?  
39:39 The Winning Strategy for 2025  
49:13 How Important Are People in the Business Journey?  
56:52 First-Time Founders Need to Know This About Recruiting  
59:14 A-Players Hire A-Players  
01:01:46 The Ability to Have Hard Conversations Sooner  
01:09:36 Be Kind, Not Nice, as a Manager  
01:15:47 How to Not F*ck Up in the Hiring Process  
01:23:46 How Do You Know They're Not BSing You in the Interview?  
01:24:49 How to Hire Great People If You Don't Have the Money  
01:28:03 The Pros and Cons of Experienced vs. Less Experienced Employees  
01:30:05 The 4 R's  
01:32:24 Ads
01:33:15 How to Be Prepared for the Rollercoaster of Building a Business  
01:55:42 What Successful Companies Do  
01:58:05 How to Double Your Business Growth  
02:10:52 How to Help a Founder Who's About to Quit—They Can't Take It Anymore  
02:16:47 The Old Innovators' Dilemma and How to Adapt  
02:23:55 Ads
02:25:53 Your Rate of Experimentation Has to Be Higher Than Your Competitors!  
02:29:10 Do Mentors Matter in Our Journey?  
02:37:25 Parrots vs. Practitioners: The Best Way to Learn  
02:42:23 The Founder Mode  
02:46:51 Founders and the Competitors Around Them  
02:49:14 Work-Life Balance  
02:56:35 The Mantra That Helped Me  
03:03:43 How to Drive Meaning from Your Life  
03:09:51 What Is the Meaning of Life?

Follow Alex: 
Instagram - https://g2ul0.app.link/EBxnhGYpNQb 
Twitter - https://g2ul0.app.link/wucQ8x0pNQb 

You can purchase Alex’s book, ‘$100M Leads: How to Get Strangers To Want To Buy Your Stuff’, here: https://amzn.to/413cH2K 

My new book! 'The 33 Laws Of Business & Life' is out now - https://g2ul0.app.link/DOACBook 

Get your hands on the Diary Of A CEO Conversation Cards here: https://appurl.io/iUUJeYn25v 

Get access to exclusive Diary of a CEO content: https://www.youtube.com/channel/UCGq-a57w-aPwyi3pW7XLiHw/join

Sponsors:
Adobe - https://www.adobe.com/uk/express/spotlight/stevenbartlett?sdid=5NHJ82ZD&mv=social 
ZOE -  http://joinzoe.com with code STEVEN10 for 10% off
Shopify - https://shopify.com/bartlett",20250213,1018810,PT3H13M57S,https://www.youtube.com/watch?v=Kl-I7sUcAOY,Steven Bartlett – Diary of a CEO,26027,1657,0,"The Diary Of A CEO, steven bartlett steve bartlett, podcast, the diary of a CEO podcast, life lessons, CEO",https://i.ytimg.com/vi/Kl-I7sUcAOY/hqdefault.jpg,2025-02-13T08:00:14Z
bOi_Y4ythYY,The No.1 Brain Doctor: This Parenting Mistake Ruins Your Kids Brain & Alcohol Will Ruin Yours!,"Dr Daniel Amen is a psychiatrist and brain disorder specialist, and founder and CEO of the Amen Clinics. He is the bestselling author of books such as, ‘Change Your Brain Every Day’ and ‘Raising Mentally Strong Kids’. 

00:00 Intro
02:30 Why This Conversation Is Important
04:03 How Many Brains Has Daniel Scanned?
04:50 Brain Rot: Why Are People Caring About Their Brains Now?
05:43 Is There a Link Between Porn Consumption and Brain Health?
08:39 Can I Fix My Brain?
09:57 Why Do People Come to See Daniel?
11:15 Alcohol Is Bad for the Brain
15:16 What Does a Brain Look Like After Heavy Drinking?
16:44 Why Does Brain Size Matter?
20:15 Alcohol Is Aging Your Brain
21:41 How Bad Are Drugs for the Brain?
26:43 What's Wrong With Magic Mushrooms?
33:06 Are Antidepressants Being Oversubscribed? Proven Alternatives
39:31 Can You See Trauma on the Brain?
43:04 Things You Can Do at Home to Help Trauma
45:32 The Impact of Negative Thinking on the Brain
46:53 Low Anxiety Will Kill You
48:51 How to Become More Disciplined and Motivated
53:26 How to Calm Your Worries
59:55 Can Extremely Negative People Become Positive?
1:00:34 Ads
1:01:33 Who Is Elizabeth Smart?
1:03:40 Horrific Events Don’t Necessarily Define Who You Are
1:05:28 The Impact of Stress During Pregnancy on Your Child
1:09:08 The Cause of Alzheimer's
1:14:08 The Impact of a Fatty Fish Diet
1:16:17 The Impact of Hope and Grief on the Brain
1:24:00 How Do You Raise the Perfect Brain?
1:30:12 What Are the Non-Obvious Ways to Help Children's Brains?
1:34:02 Ads
1:35:06 Is ADHD Increasing in Our Population?
1:40:37 Daniel Amen’s Daughter
1:43:16 Different Types of ADHD
1:46:17 Can You See Love on the Brain?
1:47:51 What Change Would Daniel Like to See in the World?
1:53:25 Mindfulness and Meditation
1:54:50 Ice Baths
1:55:15 Loving Your Job
1:56:22 Breath work
1:57:01 Social Media and Its Effects on the Brain
1:57:12 Hustle Culture
1:57:47 Microplastics
1:58:11 Noise Pollution
1:59:36 Is AI Going to Be Good or Bad for Our Brains?
2:01:51 Are Brains Getting Bigger or Smaller?
2:03:21 What's the Most Important Thing We Didn't Talk About?
2:05:19 Has Scanning Brains Changed Daniel’s Belief in God?
2:05:37 The Effects of Religion on the Brain
2:09:26 The LA Fires and Their Impact on the Brain
2:13:05 Guest’s Last Question

Follow Dr Amen: 
Instagram - https://g2ul0.app.link/t3fyeyooNQb 
Twitter - https://g2ul0.app.link/UmRfScqoNQb 
Podcast - https://g2ul0.app.link/Lfnd1rmoNQb 
Amen Clinics - https://g2ul0.app.link/W1oBV9roNQb 

BrainMD Supplements - https://g2ul0.app.link/SZLrxBtoNQb 
To support Change Your Brain Foundation - https://g2ul0.app.link/Uq3shdvoNQb 

Get your hands on the Diary Of A CEO Conversation Cards here: https://appurl.io/iUUJeYn25v 

You can purchase ‘Raising Mentally Strong Kids: How to Combine the Power of Neuroscience With Love and Logic to Grow Confident, Kind, Responsible, and Resilient Children and Young Adults’, here: https://amzn.to/4aSfizL 

Independent research -  https://danielamen.tiiny.co

Sponsors:
Linkedin Ads - https://www.linkedin.com/DIARY 
PerfectTed - https://www.perfectted.com with code STEVEN40 for 40% off",20250210,1025159,PT2H18M10S,https://www.youtube.com/watch?v=bOi_Y4ythYY,Steven Bartlett – Diary of a CEO,26397,3140,0,"The Diary Of A CEO, steven bartlett steve bartlett, podcast, the diary of a CEO podcast, life lessons, CEO",https://i.ytimg.com/vi/bOi_Y4ythYY/hqdefault.jpg,2025-02-10T08:00:35Z
